lambdag(A)1,fluxg1,lambda(A)1,flux1,fluxerror,lambda(A),flux,lambdag(A),fluxg,lambda2(galaxy),flux2(galaxy),lambda2,flux2,,waves1m,flux_corr1m,waves2m,flux_corr2m,wavesgm,flux_corrgm,,waves1,flux_corr1,waves2,flux_corr2,wavesg,flux_corrg
5770.1,0.01442791,5209.4892,1.43E-17,2.35E-18,4277.084739,1.43E-17,4737.356322,0.01442791,6216.062219,0.043675773,5103.499359,0.043675773,,5209.4892,1.59E-17,5770.1,0.015846305,6216.062219,0.047615711,,4277.084739,1.64E-17,4737.356322,0.016256644,5103.499359,0.048672198
5772.05,0.017493512,5210.6891,1.23E-17,2.30E-18,4278.069888,1.21E-17,4738.957307,0.01749351,6217.981982,0.043485411,5105.075519,0.043485411,,5210.6891,1.36E-17,5772.05,0.019212612,6217.981982,0.047406748,,4278.069888,1.39E-17,4738.957307,0.019709759,5105.075519,0.04845801
5774,0.01516963,5211.889,9.34E-18,2.27E-18,4279.055037,1.00E-17,4740.558292,0.01516963,6219.901746,0.043176387,5106.65168,0.043176387,,5211.889,1.04E-17,5774,0.016659779,6219.901746,0.04706844,,4279.055037,1.15E-17,4740.558292,0.017090559,5106.65168,0.048111618
5775.95,0.013675543,5213.0889,1.45E-17,2.36E-18,4280.040187,1.38E-17,4742.159278,0.01367554,6221.821509,0.042504456,5108.22784,0.042504456,,5213.0889,1.61E-17,5775.95,0.0150184,6221.821509,0.046334545,,4280.040187,1.58E-17,4742.159278,0.015406453,5108.22784,0.047360885
5777.9,0.01227092,5214.2889,1.20E-17,2.28E-18,4281.025336,1.22E-17,4743.760263,0.01227092,6223.741272,0.042606622,5109.804,0.042606622,,5214.2889,1.33E-17,5777.9,0.013475382,6223.741272,0.04644452,,4281.025336,1.40E-17,4743.760263,0.013823317,5109.804,0.047472724
5779.85,0.01191263,5215.4888,1.20E-17,2.28E-18,4282.010486,1.21E-17,4745.361248,0.01191263,6225.661036,0.042912222,5111.380161,0.042912222,,5215.4888,1.33E-17,5779.85,0.013081468,6225.661036,0.046776241,,4282.010486,1.39E-17,4745.361248,0.013418987,5111.380161,0.047811214
5781.8,0.014220223,5216.6887,1.42E-17,2.36E-18,4282.995635,1.40E-17,4746.962233,0.01422022,6227.580799,0.042983368,5112.956321,0.042983368,,5216.6887,1.58E-17,5781.8,0.015614933,6227.580799,0.046852384,,4282.995635,1.60E-17,4746.962233,0.016017524,5112.956321,0.047888469
5783.75,0.014171389,5217.8886,1.35E-17,2.41E-18,4283.980784,1.34E-17,4748.563218,0.01417139,6229.500562,0.043191165,5114.532481,0.043191165,,5217.8886,1.50E-17,5783.75,0.015560768,6229.500562,0.04707747,,4283.980784,1.53E-17,4748.563218,0.015961676,5114.532481,0.048117958
5785.7,0.014819268,5219.0885,1.14E-17,2.35E-18,4284.965934,1.14E-17,4750.164204,0.01481927,6231.420325,0.043521509,5116.108642,0.043521509,,5219.0885,1.27E-17,5785.7,0.016271601,6231.420325,0.047436112,,4284.965934,1.31E-17,4750.164204,0.01669052,5116.108642,0.04848395
5787.65,0.01504182,5220.2884,1.16E-17,2.40E-18,4285.951083,1.19E-17,4751.765189,0.01504182,6233.340089,0.043642398,5117.684802,0.043642398,,5220.2884,1.29E-17,5787.65,0.016515391,6233.340089,0.047566446,,4285.951083,1.36E-17,4751.765189,0.016940276,5117.684802,0.048616585
5789.6,0.013086062,5221.4883,1.65E-17,2.49E-18,4286.936232,1.61E-17,4753.366174,0.01308606,6235.259852,0.043847054,5119.260962,0.043847054,,5221.4883,1.83E-17,5789.6,0.014367539,6235.259852,0.047788068,,4286.936232,1.84E-17,4753.366174,0.014736897,5119.260962,0.048842522
5791.55,0.009637996,5222.6882,1.63E-17,2.47E-18,4287.921382,1.63E-17,4754.967159,0.009637996,6237.179615,0.044495769,5120.837123,0.044495769,,5222.6882,1.81E-17,5791.55,0.010581448,6237.179615,0.048493633,,4287.921382,1.87E-17,4754.967159,0.010853278,5120.837123,0.049563072
5793.5,0.010432118,5223.8882,1.49E-17,2.47E-18,4288.906531,1.52E-17,4756.568144,0.01043212,6239.099379,0.043285586,5122.413283,0.043285586,,5223.8882,1.66E-17,5793.5,0.011452909,6239.099379,0.047173301,,4288.906531,1.74E-17,4756.568144,0.011746916,5122.413283,0.048213055
5795.45,0.01540285,5225.0881,1.74E-17,2.46E-18,4289.891681,1.73E-17,4758.16913,0.01540285,6241.019142,0.041589212,5123.989443,0.041589212,,5225.0881,1.93E-17,5795.45,0.016909447,6241.019142,0.045323206,,4289.891681,1.98E-17,4758.16913,0.017343209,5123.989443,0.046321639
5797.4,0.016409876,5226.288,1.93E-17,2.45E-18,4290.87683,1.91E-17,4759.770115,0.01640988,6242.938905,0.043184292,5125.565604,0.043184292,,5226.288,2.14E-17,5797.4,0.01801435,6242.938905,0.047060085,,4290.87683,2.19E-17,4759.770115,0.018476125,5125.565604,0.048096218
5799.35,0.008650701,5227.4879,1.81E-17,2.41E-18,4291.861979,1.81E-17,4761.3711,0.008650701,6244.858669,0.041349903,5127.141764,0.041349903,,5227.4879,2.01E-17,5799.35,0.009496194,6244.858669,0.045059708,,4291.861979,2.07E-17,4761.3711,0.009739439,5127.141764,0.046051261
5801.3,0.010609918,5228.6878,1.62E-17,2.33E-18,4292.847129,1.65E-17,4762.972085,0.01060992,6246.778432,0.041444324,5128.717924,0.041444324,,5228.6878,1.80E-17,5801.3,0.011646498,6246.778432,0.045161246,,4292.847129,1.89E-17,4762.972085,0.011944608,5128.717924,0.046154497
5803.25,0.011415927,5229.8877,1.61E-17,2.38E-18,4293.832278,1.55E-17,4764.573071,0.01141593,6248.698195,0.042676896,5130.294085,0.042676896,,5229.8877,1.78E-17,5803.25,0.012530821,6248.698195,0.046502966,,4293.832278,1.77E-17,4764.573071,0.012851335,5130.294085,0.047525176
5805.2,0.01236874,5231.0876,1.09E-17,2.31E-18,4294.817427,1.19E-17,4766.174056,0.01236874,6250.617958,0.043835476,5131.870245,0.043835476,,5231.0876,1.21E-17,5805.2,0.01357622,6250.617958,0.047763984,,4294.817427,1.36E-17,4766.174056,0.013923217,5131.870245,0.048813349
5807.15,0.012218216,5232.2875,1.64E-17,2.38E-18,4295.802577,1.53E-17,4767.775041,0.01221822,6252.537722,0.044089917,5133.446405,0.044089917,,5232.2875,1.82E-17,5807.15,0.01341054,6252.537722,0.048039788,,4295.802577,1.75E-17,4767.775041,0.013753058,5133.446405,0.049094648
5809.1,0.017363958,5233.4875,1.21E-17,2.31E-18,4296.787726,1.30E-17,4769.376026,0.01736396,6254.457485,0.043816313,5135.022566,0.043816313,,5233.4875,1.35E-17,5809.1,0.019057777,6254.457485,0.047740243,,4296.787726,1.49E-17,4769.376026,0.019544175,5135.022566,0.048787965
5811.05,0.017117919,5234.6874,1.65E-17,2.40E-18,4297.772876,1.63E-17,4770.977011,0.01711792,6256.377248,0.045110874,5136.598726,0.045110874,,5234.6874,1.83E-17,5811.05,0.018787092,6256.377248,0.049149265,,4297.772876,1.87E-17,4770.977011,0.019266233,5136.598726,0.050227336
5813,0.013981789,5235.8873,1.82E-17,2.45E-18,4298.758025,1.79E-17,4772.577997,0.01398179,6258.297012,0.045270458,5138.174886,0.045270458,,5235.8873,2.03E-17,5813,0.015344631,6258.297012,0.049321658,,4298.758025,2.05E-17,4772.577997,0.015735692,5138.174886,0.050402936
5814.95,0.016499618,5237.0872,1.51E-17,2.43E-18,4299.743174,1.57E-17,4774.178982,0.01649962,6260.216775,0.041959811,5139.751047,0.041959811,,5237.0872,1.68E-17,5814.95,0.018107258,6260.216775,0.045713377,,4299.743174,1.80E-17,4774.178982,0.018568391,5139.751047,0.046715019
5816.9,0.017122898,5238.2871,1.78E-17,2.54E-18,4300.728324,1.71E-17,4775.779967,0.0171229,6262.136538,0.040962927,5141.327207,0.040962927,,5238.2871,1.98E-17,5816.9,0.018790623,6262.136538,0.04462598,,4300.728324,1.96E-17,4775.779967,0.019268813,5141.327207,0.045603279
5818.85,0.015047484,5239.487,1.29E-17,2.43E-18,4301.713473,1.29E-17,4777.380952,0.01504748,6264.056301,0.04122436,5142.903367,0.04122436,,5239.487,1.43E-17,5818.85,0.016512504,6264.056301,0.044909448,,4301.713473,1.48E-17,4777.380952,0.016932408,5142.903367,0.045892436
5820.8,0.017231636,5240.6869,1.16E-17,2.38E-18,4302.698622,1.13E-17,4778.981938,0.01723164,6265.976065,0.03898897,5144.479528,0.03898897,,5240.6869,1.28E-17,5820.8,0.018908658,6265.976065,0.042472964,,4302.698622,1.29E-17,4778.981938,0.019389156,5144.479528,0.043402133
5822.75,0.017736182,5241.8868,1.03E-17,2.30E-18,4303.683772,1.11E-17,4780.582923,0.01773618,6267.895828,0.039688285,5146.055688,0.039688285,,5241.8868,1.15E-17,5822.75,0.019461642,6267.895828,0.043233476,,4303.683772,1.27E-17,4780.582923,0.019955827,5146.055688,0.044178786
5824.7,0.01445445,5243.0867,1.70E-17,2.38E-18,4304.668921,1.62E-17,4782.183908,0.01445445,6269.815591,0.040952027,5147.631848,0.040952027,,5243.0867,1.89E-17,5824.7,0.015860106,6269.815591,0.044608768,,4304.668921,1.85E-17,4782.183908,0.016262547,5147.631848,0.045583641
5826.65,0.013017363,5244.2867,1.47E-17,2.29E-18,4305.65407,1.50E-17,4783.784893,0.01301736,6271.735355,0.039623953,5149.208009,0.039623953,,5244.2867,1.63E-17,5826.65,0.014282778,6271.735355,0.043160817,,4305.65407,1.72E-17,4783.784893,0.01464493,5149.208009,0.044103553
5828.6,0.012127401,5245.4866,1.47E-17,2.30E-18,4306.63922,1.50E-17,4785.385878,0.0121274,6273.655118,0.041546054,5150.784169,0.041546054,,5245.4866,1.64E-17,5828.6,0.01330585,6273.655118,0.045253133,,4306.63922,1.72E-17,4785.385878,0.013642988,5150.784169,0.046241057
5830.55,0.013769689,5246.6865,1.72E-17,2.39E-18,4307.624369,1.67E-17,4786.986864,0.01376969,6275.574881,0.042301871,5152.360329,0.042301871,,5246.6865,1.91E-17,5830.55,0.015107208,6275.574881,0.046075014,,4307.624369,1.91E-17,4786.986864,0.015489713,5152.360329,0.047080359
5832.5,0.01572264,5247.8864,1.34E-17,2.31E-18,4308.609519,1.36E-17,4788.587849,0.01572264,6277.494644,0.042031955,5153.93649,0.042031955,,5247.8864,1.49E-17,5832.5,0.017249271,6277.494644,0.045779655,,4308.609519,1.56E-17,4788.587849,0.017685695,5153.93649,0.046778039
5834.45,0.014560662,5249.0863,1.22E-17,2.30E-18,4309.594668,1.23E-17,4790.188834,0.01456066,6279.414408,0.042592123,5155.51265,0.042592123,,5249.0863,1.35E-17,5834.45,0.015973925,6279.414408,0.046388384,,4309.594668,1.41E-17,4790.188834,0.016377786,5155.51265,0.047399522
5836.4,0.013759033,5250.2862,1.45E-17,2.37E-18,4310.579817,1.45E-17,4791.789819,0.01375903,6281.334171,0.045989681,5157.08881,0.045989681,,5250.2862,1.61E-17,5836.4,0.015093976,6281.334171,0.050087273,,4310.579817,1.66E-17,4791.789819,0.015475312,5157.08881,0.051178475
5838.35,0.014226678,5251.4861,1.71E-17,2.40E-18,4311.564967,1.69E-17,4793.390805,0.01422668,6283.253934,0.046962745,5158.664971,0.046962745,,5251.4861,1.90E-17,5838.35,0.015606463,6283.253934,0.051145509,,4311.564967,1.93E-17,4793.390805,0.016000467,5158.664971,0.052259194
5840.3,0.015934546,5252.686,1.68E-17,2.40E-18,4312.550116,1.71E-17,4794.99179,0.01593455,6285.173698,0.042027142,5160.241131,0.042027142,,5252.686,1.86E-17,5840.3,0.017479377,6285.173698,0.045768948,,4312.550116,1.96E-17,4794.99179,0.017920347,5160.241131,0.046765049
5842.25,0.014495746,5253.886,1.81E-17,2.49E-18,4313.535265,1.72E-17,4796.592775,0.01449575,6287.093461,0.040648796,5161.817291,0.040648796,,5253.886,2.01E-17,5842.25,0.015900548,6287.093461,0.044266562,,4313.535265,1.97E-17,4796.592775,0.016301397,5161.817291,0.045229475
5844.2,0.01008638,5255.0859,1.11E-17,2.42E-18,4314.520415,1.22E-17,4798.19376,0.01008638,6289.013224,0.04128138,5163.393452,0.04128138,,5255.0859,1.23E-17,5844.2,0.01106349,6289.013224,0.044954106,,4314.520415,1.40E-17,4798.19376,0.011342193,5163.393452,0.045931477
5846.15,0.010523178,5256.2858,1.69E-17,2.55E-18,4315.505564,1.61E-17,4799.794745,0.01052318,6290.932987,0.03886494,5164.969612,0.03886494,,5256.2858,1.87E-17,5846.15,0.011542211,6290.932987,0.042321419,,4315.505564,1.84E-17,4799.794745,0.011832766,5164.969612,0.043241084
5848.1,0.013018426,5257.4857,1.53E-17,2.50E-18,4316.490714,1.58E-17,4801.395731,0.01301843,6292.852751,0.038893633,5166.545772,0.038893633,,5257.4857,1.70E-17,5848.1,0.014278608,6292.852751,0.0423514,,4316.490714,1.81E-17,4801.395731,0.014637789,5166.545772,0.043271252
5850.05,0.013707676,5258.6856,1.67E-17,2.49E-18,4317.475863,1.64E-17,4802.996716,0.01370768,6294.772514,0.03610583,5168.121933,0.03610583,,5258.6856,1.85E-17,5850.05,0.015034069,6294.772514,0.039314581,,4317.475863,1.88E-17,4802.996716,0.01541198,5168.121933,0.040168044
5852,0.017129473,5259.8855,1.65E-17,2.40E-18,4318.461012,1.68E-17,4804.597701,0.01712947,6296.692277,0.047129951,5169.698093,0.047129951,,5259.8855,1.83E-17,5852,0.018786334,6296.692277,0.051316895,,4318.461012,1.92E-17,4804.597701,0.019258215,5169.698093,0.05243035
5853.95,0.014531509,5261.0854,2.01E-17,2.40E-18,4319.446162,1.97E-17,4806.198686,0.01453151,6298.612041,0.050154436,5171.274253,0.050154436,,5261.0854,2.23E-17,5853.95,0.015936542,6298.612041,0.054608443,,4319.446162,2.25E-17,4806.198686,0.016336555,5171.274253,0.055792723
5855.9,0.011585487,5262.2853,1.96E-17,2.37E-18,4320.431311,1.96E-17,4807.799672,0.01158549,6300.531804,0.048976816,5172.850414,0.048976816,,5262.2853,2.18E-17,5855.9,0.012705245,6300.531804,0.053324655,,4320.431311,2.24E-17,4807.799672,0.013023923,5172.850414,0.054480516
5857.85,0.013894829,5263.4852,1.77E-17,2.31E-18,4321.41646,1.77E-17,4809.400657,0.01389483,6302.451567,0.06588494,5174.426574,0.06588494,,5263.4852,1.96E-17,5857.85,0.015237275,6302.451567,0.071731634,,4321.41646,2.02E-17,4809.400657,0.015619184,5174.426574,0.073285709
5859.8,0.014644046,5264.6852,1.58E-17,2.26E-18,4322.40161,1.55E-17,4811.001642,0.01464405,6304.371331,0.0603339,5176.002734,0.0603339,,5264.6852,1.76E-17,5859.8,0.016058337,6304.371331,0.065686033,,4322.40161,1.77E-17,4811.001642,0.016460537,5176.002734,0.067108423
5861.75,0.013438695,5265.8851,1.20E-17,2.19E-18,4323.386759,1.27E-17,4812.602627,0.0134387,6306.291094,0.040553913,5177.578895,0.040553913,,5265.8851,1.33E-17,5861.75,0.014736079,6306.291094,0.044150077,,4323.386759,1.45E-17,4812.602627,0.015104897,5177.578895,0.045105646
5863.7,0.014561613,5267.085,1.55E-17,2.25E-18,4324.371909,1.55E-17,4814.203612,0.01456161,6308.210857,0.039436653,5179.155055,0.039436653,,5267.085,1.72E-17,5863.7,0.015966868,6308.210857,0.042932466,,4324.371909,1.77E-17,4814.203612,0.016366192,5179.155055,0.043861221
5865.65,0.016120179,5268.2849,1.18E-17,2.20E-18,4325.357058,1.23E-17,4815.804598,0.01612018,6310.13062,0.042628944,5180.731215,0.042628944,,5268.2849,1.31E-17,5865.65,0.017675248,6310.13062,0.046406352,,4325.357058,1.41E-17,4815.804598,0.018116984,5180.731215,0.047409764
5867.6,0.014616425,5269.4848,1.32E-17,2.25E-18,4326.342207,1.30E-17,4817.405583,0.01461643,6312.050384,0.040678889,5182.307376,0.040678889,,5269.4848,1.47E-17,5867.6,0.016025893,6312.050384,0.044282183,,4326.342207,1.49E-17,4817.405583,0.016426124,5182.307376,0.045239195
5869.55,0.016979061,5270.6847,1.37E-17,2.28E-18,4327.327357,1.38E-17,4819.006568,0.01697906,6313.970147,0.038923196,5183.883536,0.038923196,,5270.6847,1.52E-17,5869.55,0.018615734,6313.970147,0.042369713,,4327.327357,1.58E-17,4819.006568,0.019080301,5183.883536,0.043284945
5871.5,0.017773051,5271.8846,1.55E-17,2.30E-18,4328.312506,1.54E-17,4820.607553,0.01777305,6315.88991,0.040316541,5185.459696,0.040316541,,5271.8846,1.72E-17,5871.5,0.019485607,6315.88991,0.043885128,,4328.312506,1.76E-17,4820.607553,0.019971531,5185.459696,0.044832633
5873.45,0.013643188,5273.0845,1.55E-17,2.33E-18,4329.297655,1.55E-17,4822.208539,0.01364319,6317.809674,0.04140247,5187.035857,0.04140247,,5273.0845,1.72E-17,5873.45,0.014957302,6317.809674,0.045065838,,4329.297655,1.77E-17,4822.208539,0.015330036,5187.035857,0.046038361
5875.4,0.014757413,5274.2845,1.49E-17,2.35E-18,4330.282805,1.51E-17,4823.809524,0.01475741,6319.729437,0.040155441,5188.612017,0.040155441,,5274.2845,1.65E-17,5875.4,0.016178307,6319.729437,0.043707169,,4330.282805,1.73E-17,4823.809524,0.016581172,5188.612017,0.044649915
5877.35,0.009563092,5275.4844,1.64E-17,2.44E-18,4331.267954,1.63E-17,4825.410509,0.009563092,6321.6492,0.040150154,5190.188177,0.040150154,,5275.4844,1.82E-17,5877.35,0.010483509,6321.6492,0.043700117,,4331.267954,1.86E-17,4825.410509,0.010744379,5190.188177,0.044642254
5879.3,0.008541172,5276.6843,1.60E-17,2.43E-18,4332.253103,1.58E-17,4827.011494,0.008541172,6323.568963,0.04285305,5191.764338,0.04285305,,5276.6843,1.77E-17,5879.3,0.00936292,6323.568963,0.046640609,,4332.253103,1.81E-17,4827.011494,0.009595737,5191.764338,0.047645656
5881.25,0.013020146,5277.8842,1.33E-17,2.37E-18,4333.238253,1.37E-17,4828.612479,0.01302015,6325.488727,0.043312013,5193.340498,0.043312013,,5277.8842,1.47E-17,5881.25,0.014272339,6325.488727,0.047138737,,4333.238253,1.57E-17,4828.612479,0.014626983,5193.340498,0.04815403
5883.2,0.01421779,5279.0841,1.57E-17,2.34E-18,4334.223402,1.54E-17,4830.213465,0.01421779,6327.40849,0.043099787,5194.916658,0.043099787,,5279.0841,1.74E-17,5883.2,0.015584644,6327.40849,0.046906367,,4334.223402,1.76E-17,4830.213465,0.015971614,5194.916658,0.047916171
5885.15,0.015010261,5280.284,1.47E-17,2.32E-18,4335.208552,1.47E-17,4831.81445,0.01501026,6329.328253,0.043775141,5196.492819,0.043775141,,5280.284,1.63E-17,5885.15,0.016452752,6329.328253,0.047639954,,4335.208552,1.68E-17,4831.81445,0.016860982,5196.492819,0.048665061
5887.1,0.017837355,5281.4839,1.37E-17,2.26E-18,4336.193701,1.40E-17,4833.415435,0.01783735,6331.248017,0.045482263,5198.068979,0.045482263,,5281.4839,1.52E-17,5887.1,0.019550879,6331.248017,0.049496324,,4336.193701,1.60E-17,4833.415435,0.020035628,5198.068979,0.050560869
5889.05,0.011520061,5282.6838,1.61E-17,2.33E-18,4337.17885,1.57E-17,4835.01642,0.01152006,6333.16778,0.044582788,5199.645139,0.044582788,,5282.6838,1.79E-17,5889.05,0.012626301,6333.16778,0.048516025,,4337.17885,1.79E-17,4835.01642,0.012939138,5199.645139,0.049558991
5891,0.011748539,5283.8838,1.53E-17,2.28E-18,4338.164,1.57E-17,4836.617406,0.01174854,6335.087543,0.042182632,5201.2213,0.042182632,,5283.8838,1.69E-17,5891,0.012876291,6335.087543,0.045902757,,4338.164,1.79E-17,4836.617406,0.013195095,5201.2213,0.046889078
5892.95,0.018806297,5285.0837,1.82E-17,2.39E-18,4339.149149,1.76E-17,4838.218391,0.0188063,6337.007306,0.041857395,5202.79746,0.041857395,,5285.0837,2.02E-17,5892.95,0.020610843,6337.007306,0.045547486,,4339.149149,2.01E-17,4838.218391,0.021120782,5202.79746,0.046525711
5894.9,0.015866557,5286.2836,1.41E-17,2.33E-18,4340.134298,1.46E-17,4839.819376,0.01586656,6338.92707,0.043046892,5204.37362,0.043046892,,5286.2836,1.56E-17,5894.9,0.017388445,6338.92707,0.046840457,,4340.134298,1.67E-17,4839.819376,0.017818349,5204.37362,0.04784598
5896.85,0.010888825,5287.4835,1.47E-17,2.35E-18,4341.119448,1.47E-17,4841.420361,0.01088883,6340.846833,0.042533286,5205.949781,0.042533286,,5287.4835,1.63E-17,5896.85,0.011932862,6340.846833,0.046280216,,4341.119448,1.68E-17,4841.420361,0.012227677,5205.949781,0.047273246
5898.8,0.018580386,5288.6834,1.47E-17,2.34E-18,4342.104597,1.43E-17,4843.021346,0.01858039,6342.766596,0.04114417,5207.525941,0.04114417,,5288.6834,1.63E-17,5898.8,0.020361226,6342.766596,0.044767399,,4342.104597,1.63E-17,4843.021346,0.020863908,5207.525941,0.045727521
5900.75,0.021282453,5289.8833,1.22E-17,2.29E-18,4343.089747,1.32E-17,4844.622332,0.02128245,6344.68636,0.041410003,5209.102101,0.041410003,,5289.8833,1.35E-17,5900.75,0.0233215,6344.68636,0.045055306,,4343.089747,1.51E-17,4844.622332,0.023896844,5209.102101,0.046021152
5902.7,0.02031262,5291.0832,1.94E-17,2.44E-18,4344.074896,1.81E-17,4846.223317,0.02031262,6346.606123,0.041188866,5210.678262,0.041188866,,5291.0832,2.15E-17,5902.7,0.022258011,6346.606123,0.044813374,,4344.074896,2.07E-17,4846.223317,0.022806729,5210.678262,0.045773588
5904.65,0.019305922,5292.2831,1.20E-17,2.31E-18,4345.060045,1.29E-17,4847.824302,0.01930592,6348.525886,0.040759932,5212.254422,0.040759932,,5292.2831,1.33E-17,5904.65,0.021154198,6348.525886,0.044345381,,4345.060045,1.47E-17,4847.824302,0.021675329,5212.254422,0.045295128
5906.6,0.0196916,5293.483,1.36E-17,2.36E-18,4346.045195,1.35E-17,4849.425287,0.0196916,6350.445649,0.043086112,5213.830583,0.043086112,,5293.483,1.51E-17,5906.6,0.021576085,6350.445649,0.046874793,,4346.045195,1.54E-17,4849.425287,0.022107232,5213.830583,0.047878251
5908.55,0.020541923,5294.683,1.57E-17,2.39E-18,4347.030344,1.55E-17,4851.026273,0.02054192,6352.365413,0.043202739,5215.406743,0.043202739,,5294.683,1.74E-17,5908.55,0.02250704,6352.365413,0.047000283,,4347.030344,1.77E-17,4851.026273,0.023060705,5215.406743,0.048005965
5910.5,0.016351573,5295.8829,1.44E-17,2.37E-18,4348.015493,1.42E-17,4852.627258,0.01635157,6354.285176,0.040688641,5216.982903,0.040688641,,5295.8829,1.59E-17,5910.5,0.017915233,6354.285176,0.044263883,,4348.015493,1.62E-17,4852.627258,0.018355626,5216.982903,0.045210579
5912.45,0.01612659,5297.0828,1.16E-17,2.32E-18,4349.000643,1.18E-17,4854.228243,0.01612659,6356.204939,0.04101672,5218.559064,0.04101672,,5297.0828,1.28E-17,5912.45,0.017668152,6356.204939,0.044619468,,4349.000643,1.35E-17,4854.228243,0.018102164,5218.559064,0.045573334
5914.4,0.022170259,5298.2827,1.33E-17,2.38E-18,4349.985792,1.36E-17,4855.829228,0.02217026,6358.124703,0.044535972,5220.135224,0.044535972,,5298.2827,1.47E-17,5914.4,0.024288742,6358.124703,0.048446402,,4349.985792,1.55E-17,4855.829228,0.024884962,5220.135224,0.049481609
5916.35,0.02735126,5299.4826,1.90E-17,2.50E-18,4350.970942,1.85E-17,4857.430213,0.02735126,6360.044466,0.04516121,5221.711384,0.04516121,,5299.4826,2.10E-17,5916.35,0.029963826,6360.044466,0.049125084,,4350.970942,2.11E-17,4857.430213,0.030698828,5221.711384,0.050174317
5918.3,0.029036907,5300.6825,1.73E-17,2.45E-18,4351.956091,1.72E-17,4859.031199,0.02903691,6361.964229,0.040204719,5223.287545,0.040204719,,5300.6825,1.92E-17,5918.3,0.031809436,6361.964229,0.043732258,,4351.956091,1.96E-17,4859.031199,0.032589157,5223.287545,0.044665888
