F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,den,RuledOut,,
0.00175751062485479,0.101179482386258,7.25914652701042E+017,0.00999422004961632,46936.6861776593,0.0424593216830961,4.04351059218951E-025,True,,
0.00175751062485479,0.116497590525769,6.30465132243618E+017,0.0115072989849844,40765.045791495,0.0488874676444385,6.17208721838143E-025,True,,
0.00175751062485479,0.134134789763986,5.47566138107233E+017,0.0132494511099849,35404.9059214082,0.0562888053305271,9.42118482511003E-025,True,,
0.00175751062485479,0.154442179823874,4.75567418827236E+017,0.0152553570516373,30749.5634793396,0.0648106714911509,1.43806657891266E-024,True,,
0.00175751062485479,0.177824015311156,4.13035712237028E+017,0.0175649479243375,26706.3456196957,0.0746227089821688,2.1950906640465E-024,True,,
0.00175751062485479,0.204745753119021,3.58726213843349E+017,0.0202242002294908,23194.7649220403,0.0859202438073456,3.3506258291792E-024,True,,
0.00175751062485479,0.23574331817287,3.11557796785709E+017,0.0232860510992926,20144.9171462809,0.0989281734287844,5.11445546694055E-024,True,,
0.00175751062485479,0.271433771966193,2.70591490089301E+017,0.026811452104206,17496.0896648236,0.113905443749671,7.80679671705565E-024,True,,
0.00175751062485479,0.312527596263699,2.35011786782884E+017,0.0308705826020442,15195.5528700728,0.131150203891609,1.19164347749984E-023,True,,
0.00175751062485479,0.359842836500576,2.04110409786563E+017,0.0355442467825208,13197.5104980982,0.151005741381524,1.81894601452293E-023,True,,
0.00175751062485479,0.414321386427342,1.77272212400679E+017,0.0409254822179183,11462.1879728012,0.173867315898566,2.77647187788958E-023,True,,
0.00175751062485479,0.477047738174997,1.53962932720055E+017,0.0471214119409275,9955.04062245379,0.200190027618847,4.23805655976742E-023,True,,
0.00175751062485479,0.549270570993779,1.33718558203482E+017,0.0542553769185502,8646.06600675786,0.230497876791375,6.46904567873384E-023,True,,
0.00175751062485479,0.632427608427648,1.16136088681357E+017,0.062469391372741,7509.20666507415,0.265394194892103,9.87446755449663E-023,True,,
0.00175751062485479,0.728174238750622,1.00865513922754E+017,0.0719269698252972,6521.83139646636,0.305573655006714,1.50725646914726E-022,True,,
0.00175751062485479,0.838416468405504,8.76028460611872E+016,0.0828163821443395,5664.2847455197,0.351836100530098,2.30070335564747E-022,True,,
0.00175751062485479,0.965348864441625,7.608406817713E+016,0.0953544013898534,4919.49572565015,0.405102467467312,3.51183493920065E-022,True,,
0.00175751062485479,1.1114982412631,6.60798785731107E+016,0.109790619065805,4272.63799084832,0.466433117297655,5.36052794894962E-022,True,,
0.00175751062485479,1.27977396134977,5.73911261168549E+016,0.12641241368157,3710.83469097389,0.537048945350013,8.18240617482171E-022,True,,
0.00175751062485479,1.4735258512759,4.98448457848868E+016,0.145550671530711,3222.90213522191,0.618355684889125,1.24897717999734E-021,True,,
0.00175751062485479,1.69661088594766,4.32908154870564E+016,0.167586373569336,2799.12716092775,0.711971890728694,1.9064612081398E-021,True,,
0.00175751062485479,1.95346996852731,3.75985656294797E+016,0.192958179517537,2431.07377584208,0.81976115943477,2.91005664182719E-021,True,,
0.00175751062485479,2.24921633448472,3.26547818859398E+016,0.222171160158898,2111.41522474749,0.943869227519708,4.44196274358265E-021,True,,
0.00175751062485479,2.5897373396156,2.83610494753083E+016,0.255806851669975,1833.78813740497,1.086766686132,6.78029174132755E-021,True,,
0.00175751062485479,2.98181165829732,2.46318940408301E+016,0.294534832128992,1592.66585438652,1.25129816255363,1.03495591366522E-020,True,,
0.00175751062485479,3.4332442250215,2.13930801314991E+016,0.339126050654709,1383.24840912011,1.44073894754989,1.57977530185286E-020,True,,
0.00175751062485479,3.95302160545385,1.85801334137811E+016,0.390468174515579,1201.36697604428,1.65886019583937,2.41139740484787E-020,True,,
0.00175751062485479,4.55149088995761,1.61370571956864E+016,0.449583259720635,1043.40088274373,1.91000399761522,3.68080032475953E-020,True,,
0.00175751062485479,5.24056567077343,1.40152177133298E+016,0.517648096856526,906.205534045128,2.19916981554929,5.61843974929737E-020,True,,
0.00175751062485479,6.03396320319664,1.21723759896283E+016,0.596017637190695,787.049813274612,2.53211400796105,8.57608738081904E-020,True,,
0.00175751062485479,6.94747747186569,1.05718469925701E+016,0.686251965378786,683.561714537879,2.9154644193364,1.3090693866147E-019,True,,
0.00175751062485479,7.99929359803029,9.18176935460614E+015,0.790147355715866,593.681123737123,3.35685231932388,1.99818703200773E-019,True,,
0.00175751062485479,9.21034984663358,7974471115637043,0.909772030161207,515.618808347175,3.86506431668783,3.05006858743316E-019,True,,
0.00175751062485479,10.604754439601,6925918863582412,1.0475073299635,447.820799569641,4.45021727233519,4.65567949297476E-019,True,,
0.00175751062485479,12.2102654727432,6015239306700371,1.2060951204807,388.937457828658,5.12395969336982,7.10651282748594E-019,True,,
0.00175751062485479,14.0588434898712,5224303753705469,1.38869237287156,337.796605802126,5.89970361728017,1.08475088638358E-018,True,,
0.00175751062485479,16.1872877140882,4537367230025086,1.59893400920404,293.380194153749,6.79289160232599,1.65578324288516E-018,True,,
0.00175751062485479,18.6379686015747,3940755046163459,1.84100526202412,254.804035455911,7.8213041390414,2.52741729168758E-018,True,,
0.00175751062485479,21.4596713006439,3422590578761000,2.11972498883035,221.300202871202,9.00541360242517,3.8578951645813E-018,True,,
0.00175751062485479,24.7085668066192,2972558845348153,2.44064159997657,192.20174320712,10.3687917908641,5.88876049469534E-018,True,,
0.00175751062485479,28.4493301450915,2581701166330060,2.81014350961776,166.929400030221,11.9385791645748,8.98870982349467E-018,True,,
0.00175751062485479,32.7564278429775,2242236826584788,3.23558630842097,144.980082539736,13.746025124586,1.37205281763068E-017,True,,
0.00175751062485479,37.7156003167731,1.94740818653303E+015,3.72543918963954,125.916850653171,15.8271100874741,2.09432607274488E-017,True,,
0.00175751062485479,43.4255686875676,1691346159340430,4.28945354342142,109.360216939229,18.2232617393509,3.19681694656132E-017,True,,
0.00175751062485479,50,1468953376337830,4.93885707551995,94.9805922476359,20.9821797274103,4.87967882500147E-017,True,,
0.00202358964772516,0.05,1.57039565828284E+018,0.00486610835496168,101539.716705424,0.0203686026697209,4.14476320313939E-026,True,,
0.00202358964772516,0.0575697699663224,1.36390649050839E+018,0.00560281477252686,88188.3988461513,0.0234523154046251,6.32664102295874E-026,True,,
0.00202358964772516,0.0662855682795055,1.18456829973983E+018,0.00645105515236569,76592.6274308031,0.0270028880604381,9.65709852931211E-026,True,,
0.00202358964772516,0.0763208983587617,1.02881104130934E+018,0.00742771522323502,66521.5680691524,0.0310910010813155,1.47407687059235E-025,True,,
0.00202358964772516,0.0878755312427396,8.93534090818135E+017,0.00855223713553982,57774.7384678336,0.0357980356054802,2.25005742026961E-025,True,,
0.00202358964772516,0.101179482386258,7.76044520710124E+017,0.00984700649180935,50178.0174748233,0.0412176935010743,3.43452807347549E-025,True,,
0.00202358964772516,0.116497590525769,6.7400349277416E+017,0.0113377979718069,43580.1788891782,0.0474578626679845,5.24252536012073E-025,True,,
0.00202358964772516,0.134134789763986,5.85379699422496E+017,0.0130542884232312,37849.8810353698,0.0546427647377838,8.00228490306009E-025,True,,
0.00202358964772516,0.154442179823874,5.08408926911586E+017,0.0150306476319889,32873.0521743543,0.0629154279255617,1.2214831454486E-024,True,,
0.00202358964772516,0.177824015311156,4.41558935539432E+017,0.017306218532369,28550.6197033484,0.0724405342601464,1.86449381981447E-024,True,,
0.00202358964772516,0.204745753119021,3.83498957697537E+017,0.0199263003979078,24796.5379400075,0.0834076978718824,2.84599686625199E-024,True,,
0.00202358964772516,0.23574331817287,3.330732065821E+017,0.0229430506037478,21536.0752305535,0.0960352395980957,4.34418075117144E-024,True,,
0.00202358964772516,0.271433771966193,2.89277868208388E+017,0.0264165229116691,18704.3262837005,0.11057453304646,6.63103555124489E-024,True,,
0.00202358964772516,0.312527596263699,2.5124111871353E+017,0.0304158629466975,16244.9201157502,0.127315008632365,1.01217318063979E-023,True,,
0.00202358964772516,0.359842836500576,2.18205769156714E+017,0.0350206846633712,14108.8978862112,0.146589915204512,1.54499932882148E-023,True,,
0.00202358964772516,0.414321386427342,1.89514192330768E+017,0.0403226552026679,12253.7382852709,0.168782953954129,2.35831473478679E-023,True,,
0.00202358964772516,0.477047738174997,1.64595231526574E+017,0.0464273196889785,10642.5110717301,0.194335916667512,3.59977398343265E-023,True,,
0.00202358964772516,0.549270570993779,1.42952830646067E+017,0.053456202292948,9243.14191107231,0.223757480374861,5.49475968608156E-023,True,,
0.00202358964772516,0.632427608427648,1.2415615932606E+017,0.0615492253855642,8027.77387896412,0.257633333468492,8.38729991014503E-023,True,,
0.00202358964772516,0.728174238750622,1.07831036495968E+017,0.0708674949410452,6972.21291978435,0.296637834868759,1.28025252789326E-022,True,,
0.00202358964772516,0.838416468405504,9.36524816401453E+016,0.0815965076369098,6055.44622104884,0.341547438334047,1.95420046109778E-022,True,,
0.00202358964772516,0.965348864441625,8.1338245484506E+016,0.0939498434942432,5259.22391612057,0.393256149149555,2.98292669528178E-022,True,,
0.00202358964772516,1.1114982412631,7.0643191324273E+016,0.108173417566711,4567.69578825584,0.452793320887633,4.55319290244476E-022,True,,
0.00202358964772516,1.27977396134977,6.1354415143224E+016,0.12455037531573,3967.09574393635,0.521344146515764,6.95007545430643E-022,True,,
0.00202358964772516,1.4735258512759,5.32870073817523E+016,0.143406729122914,3445.4677743693,0.600273251764024,1.06087200466769E-021,True,,
0.00202358964772516,1.69661088594766,4.62803719842241E+016,0.165117848144577,2992.4279499335,0.691151860419824,1.61933408879797E-021,True,,
0.00202358964772516,1.95346996852731,4.01950294497421E+016,0.190115930700349,2598.95770964868,0.7957890723233,2.47178064800056E-021,True,,
0.00202358964772516,2.24921633448472,3.49098402453716E+016,0.218898607947048,2257.22433072865,0.916267876707309,3.77297039202409E-021,True,,
0.00202358964772516,2.5897373396156,3.0319593308948E+016,0.252038850109194,1960.42500434612,1.05498661779141,5.75912979600575E-021,True,,
0.00202358964772516,2.98181165829732,2.63329116363367E+016,0.290196372467255,1702.65141366115,1.214706738076,8.79083919591742E-021,True,,
0.00202358964772516,3.4332442250215,2.28704332601478E+016,0.334130768160021,1478.77211829853,1.39860774975154,1.34184948951966E-020,True,,
0.00202358964772516,3.95302160545385,1.98632314090596E+016,0.38471662923286,1284.33040392865,1.61035052852624,2.04822317004773E-020,True,,
0.00202358964772516,4.55149088995761,1.72514423982233E+016,0.442960956943094,1115.4555634667,1.85415018984802,3.12644464754547E-020,True,,
0.00202358964772516,5.24056567077343,1.49830739364733E+016,0.510023207905518,968.785843785054,2.13485999825127,4.77226128339224E-020,True,,
0.00202358964772516,6.03396320319664,1.30129701275845E+016,0.58723837513213,841.40152405662,2.45806798019258,7.28446536702467E-020,True,,
0.00202358964772516,6.94747747186569,1.13019125620937E+016,0.676143563435073,730.766793534897,2.83020816362539,1.11191388174922E-019,True,,
0.00202358964772516,7.99929359803029,9.81583960532169E+015,0.778508588223333,634.679271744865,3.25868865873443,1.69724532705356E-019,True,,
0.00202358964772516,9.21034984663358,8525168340140873,0.896371206816474,551.22616619464,3.75203912950409,2.59070576191876E-019,True,,
0.00202358964772516,10.604754439601,7404205666557290,1.03207768361718,478.746194849399,4.32008059180382,3.9544998226572E-019,True,,
0.00202358964772516,12.2102654727432,6430636834999225,1.18832949666432,415.796515366884,4.97412091812239,6.03621958049522E-019,True,,
0.00202358964772516,14.0588434898712,5585081231661223,1.36823711534321,361.124002762318,5.72717994081957,9.21379402148287E-019,True,,
0.00202358964772516,16.1872877140882,4850706573022987,1.57538191979386,313.640303733688,6.59424863497436,1.40641007402432E-018,True,,
0.00202358964772516,18.6379686015747,4212893829400912,1.81388749463272,272.400171059537,7.59258754032419,2.14676960620697E-018,True,,
0.00202358964772516,21.4596713006439,3658946207241580,2.08850171621589,236.582646777022,8.74207036291258,3.27686769830002E-018,True,,
0.00202358964772516,24.7085668066192,3177836396933690,2.40469126753637,205.474719558042,10.0655795964456,5.00186973074131E-018,True,,
0.00202358964772516,28.4493301450915,2759987054657927,2.76875046224185,178.457130954529,11.5894620389016,7.63494382647346E-018,True,,
0.00202358964772516,32.7564278429775,2397080148376900,3.18792654410825,154.992047961043,13.3440532722599,1.16541154351028E-017,True,,
0.00202358964772516,37.7156003167731,2081891372658920,3.6705639562769,134.612356495181,15.364281546047,1.7789051191675E-017,True,,
0.00202358964772516,43.4255686875676,1808146336069090,4.2262704521907,116.912362663537,17.6903630860748,2.71535273579727E-017,True,,
0.00202358964772516,50,1570395658282840,4.86610835496168,101.539716705424,20.3686026697209,4.14476320313939E-017,True,,
0.00232995181051537,0.05,1.67884329297217E+018,0.00479443121356878,108551.79805298,0.0197729683048602,3.52053129441222E-026,True,,
0.00232995181051537,0.0575697699663224,1.4580944946925E+018,0.00552028604169021,94278.4712501734,0.0227665047372437,5.37380222179349E-026,True,,
0.00232995181051537,0.0662855682795055,1.26637165264467E+018,0.00635603195136811,81881.9245806655,0.0262132488132061,8.20266826339177E-026,True,,
0.00232995181051537,0.0763208983587617,1.09985818371819E+018,0.00731830594677714,71115.3828029584,0.030181814084925,1.25207002160193E-025,True,,
0.00232995181051537,0.0878755312427396,9.55239342072755E+017,0.00842626379798258,61764.5188130507,0.0347512018807088,1.91118217713467E-025,True,,
0.00232995181051537,0.101179482386258,8.29636233244947E+017,0.00970196137050814,53643.187083414,0.0400123739665127,2.91726281372343E-025,True,,
0.00232995181051537,0.116497590525769,7.20548504649467E+017,0.011170793686446,46589.7181062167,0.046070063301172,4.45296237383962E-025,True,,
0.00232995181051537,0.134134789763986,6.25804571627591E+017,0.0128620004573988,40463.7000751185,0.0530448589316477,6.79708177458408E-025,True,,
0.00232995181051537,0.154442179823874,5.43518388204156E+017,0.0148092481527837,35143.1837393039,0.0610756065318195,1.03751877450845E-024,True,,
0.00232995181051537,0.177824015311156,4.72051901998313E+017,0.0170513001905988,30522.254787419,0.0703221723718093,1.58368729869132E-024,True,,
0.00232995181051537,0.204745753119021,4.09982445886493E+017,0.0196327885919896,26508.9254354101,0.0809686257395427,2.41736874710964E-024,True,,
0.00232995181051537,0.23574331817287,3.56074417290818E+017,0.0226051024607656,23023.3032465802,0.0932269031662944,3.68991508887604E-024,True,,
0.00232995181051537,0.271433771966193,3.09254681318961E+017,0.0260274109746285,19996.0007309814,0.107341027399124,5.63235268901139E-024,True,,
0.00232995181051537,0.312527596263699,2.68591208111367E+017,0.0299678412525659,17366.7540643977,0.123591965106325,8.59732434197472E-024,True,,
0.00232995181051537,0.359842836500576,2.33274519134339E+017,0.0345048345459497,15083.2234300719,0.142303220017137,1.31231103452232E-023,True,,
0.00232995181051537,0.414321386427342,2.02601573074551E+017,0.0397287077507268,13099.9511018503,0.163847272837071,2.00313514161719E-023,True,,
0.00232995181051537,0.477047738174997,1.75961770555163E+017,0.0457434513253718,11377.4565275436,0.188652996136789,3.05762147084458E-023,True,,
0.00232995181051537,0.549270570993779,1.52824799072585E+017,0.0526687994053464,9881.45039853316,0.217214191821049,4.66720834991794E-023,True,,
0.00232995181051537,0.632427608427648,1.32730076185805E+017,0.0606426133233633,8582.15206028589,0.250099421131168,7.12411068186501E-023,True,,
0.00232995181051537,0.728174238750622,1.15277580806256E+017,0.0698236259836533,7453.6966756219,0.287963322864634,1.08743705449438E-022,True,,
